product,feature_id,category,feature_dir,doc_name,has_task_example,has_operation_steps,has_operation_flow,doc_path
UNC,WSFD-205004,网关选择功能,WSFD-205004 S-GW_P-GW拓扑选择,激活S-GW_P-GW拓扑选择特性_63535133,True,True,True,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网关选择功能\WSFD-205004 S-GW_P-GW拓扑选择\激活S-GW_P-GW拓扑选择特性_63535133.md
UNC,WSFD-205005,网关选择功能,WSFD-205005 基于UE接入能力选择网关,激活基于UE接入能力选择网关特性_63535136,True,True,True,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网关选择功能\WSFD-205005 基于UE接入能力选择网关\激活基于UE接入能力选择网关特性_63535136.md
UNC,WSFD-205006,网关选择功能,WSFD-205006 基于P-GW锚点选择S-GW,激活基于P-GW锚点选择S-GW特性_63535139,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网关选择功能\WSFD-205006 基于P-GW锚点选择S-GW\激活基于P-GW锚点选择S-GW特性_63535139.md
UNC,WSFD-205007,网关选择功能,WSFD-205007 本地P-GW的PDN重建,激活本地P-GW的PDN重建特性_63535142,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网关选择功能\WSFD-205007 本地P-GW的PDN重建\激活本地P-GW的PDN重建特性_63535142.md
UNC,WSFD-205008,网关选择功能,WSFD-205008 Category 6网关选择,激活Category 6网关选择_66313830,True,True,True,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网关选择功能\WSFD-205008 Category 6网关选择\激活Category 6网关选择_66313830.md
UNC,WSFD-205009,网关选择功能,WSFD-205009 基于HeNB GW的HeNB接入,激活基于HeNB GW的HeNB接入_66313832,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网关选择功能\WSFD-205009 基于HeNB GW的HeNB接入\激活基于HeNB GW的HeNB接入_66313832.md
UNC,WSFD-205010,网关选择功能,WSFD-205010 基于服务区域的SMF选择,激活基于服务区域的SMF选择特性_48998097,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网关选择功能\WSFD-205010 基于服务区域的SMF选择\激活基于服务区域的SMF选择特性_48998097.md
UNC,WSFD-205011,网关选择功能,WSFD-205011 本地PDU会话重建,激活本地PDU会话重建特性_48998103,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网关选择功能\WSFD-205011 本地PDU会话重建\激活本地PDU会话重建特性_48998103.md
UNC,WSFD-205015,网关选择功能,WSFD-205015 SMF支持多服务区,激活SMF支持多服务区特性（适用于AMF）_76211214,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网关选择功能\WSFD-205015 SMF支持多服务区\激活SMF支持多服务区特性（适用于AMF）_76211214.md
UNC,WSFD-205015,网关选择功能,WSFD-205015 SMF支持多服务区,激活SMF支持多服务区特性（适用于SMF）_22891113,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网关选择功能\WSFD-205015 SMF支持多服务区\激活SMF支持多服务区特性（适用于SMF）_22891113.md
UNC,WSFD-010108,网络共享功能,WSFD-010108 支持增强的对等PLMN功能,激活支持增强的对等PLMN功能（适用于AMF）_79632762,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络共享功能\WSFD-010108 支持增强的对等PLMN功能\激活支持增强的对等PLMN功能（适用于AMF）_79632762.md
UNC,WSFD-010108,网络共享功能,WSFD-010108 支持增强的对等PLMN功能,激活支持增强的对等PLMN功能（适用于SGSN_MME）_66339439,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络共享功能\WSFD-010108 支持增强的对等PLMN功能\激活支持增强的对等PLMN功能（适用于SGSN_MME）_66339439.md
UNC,WSFD-106204,网络共享功能,WSFD-106204 基于无线区域的网络地址选择,激活基于无线区域的网络地址选择_68358233,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络共享功能\WSFD-106204 基于无线区域的网络地址选择\激活基于无线区域的网络地址选择_68358233.md
UNC,WSFD-207001,网络共享功能,WSFD-207001 网络共享（MOCN）,激活网络共享（MOCN）_85152759,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络共享功能\WSFD-207001 网络共享（MOCN）\激活网络共享（MOCN）_85152759.md
UNC,WSFD-207003,网络共享功能,WSFD-207003 基于LTE的网络共享（MOCN）,激活基于LTE的网络共享（MOCN）_03670021,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络共享功能\WSFD-207003 基于LTE的网络共享（MOCN）\激活基于LTE的网络共享（MOCN）_03670021.md
UNC,WSFD-207004,网络共享功能,WSFD-207004 基于LTE的网络共享（GWCN）,激活基于LTE的网络共享（GWCN）_68260818,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络共享功能\WSFD-207004 基于LTE的网络共享（GWCN）\激活基于LTE的网络共享（GWCN）_68260818.md
UNC,WSFD-207005,网络共享功能,WSFD-207005 MVNO,激活MVNO_85152767,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络共享功能\WSFD-207005 MVNO\激活MVNO_85152767.md
UNC,WSFD-207006,网络共享功能,WSFD-207006 基于LTE的MVNO,激活基于LTE的MVNO_68260841,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络共享功能\WSFD-207006 基于LTE的MVNO\激活基于LTE的MVNO_68260841.md
UNC,WSFD-207007,网络共享功能,WSFD-207007 基于5G的网络共享（MOCN）,激活基于5G的网络共享（MOCN）_29397151,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络共享功能\WSFD-207007 基于5G的网络共享（MOCN）\激活基于5G的网络共享（MOCN）_29397151.md
UNC,WSFD-207002,网络共享功能,WSFD-207002 网络共享（GWCN）/激活网络共享（GWCN）,激活网络共享（GWCN）场景一：SGSN共享给MNO_85152763,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络共享功能\WSFD-207002 网络共享（GWCN）\激活网络共享（GWCN）\激活网络共享（GWCN）场景一：SGSN共享给MNO_85152763.md
UNC,WSFD-207002,网络共享功能,WSFD-207002 网络共享（GWCN）/激活网络共享（GWCN）,激活网络共享（GWCN）场景二：SGSN共享给MVNO_85152764,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络共享功能\WSFD-207002 网络共享（GWCN）\激活网络共享（GWCN）\激活网络共享（GWCN）场景二：SGSN共享给MVNO_85152764.md
UNC,WSFD-110004,网络切片功能,WSFD-110004 基于TA的网络切片选择,激活基于TA的网络切片选择_45188369,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络切片功能\WSFD-110004 基于TA的网络切片选择\激活基于TA的网络切片选择_45188369.md
UNC,WSFD-110005,网络切片功能,WSFD-110005 支持网络切片模式下发,激活支持网络切片模式下发_45188374,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络切片功能\WSFD-110005 支持网络切片模式下发\激活支持网络切片模式下发_45188374.md
UNC,WSFD-110009,网络切片功能,WSFD-110009 支持不同PLMN切片能力差异化,激活支持不同PLMN切片能力差异化_52527766,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\网络切片功能\WSFD-110009 支持不同PLMN切片能力差异化\激活支持不同PLMN切片能力差异化_52527766.md
UNC,WSFD-011309,计费管理功能,WSFD-011309 支持用户属性反射,激活支持用户属性反射_28361026,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011309 支持用户属性反射\激活支持用户属性反射_28361026.md
UNC,WSFD-109002,计费管理功能,WSFD-109002 内容计费基本功能,激活内容计费_74013177,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109002 内容计费基本功能\激活内容计费_74013177.md
UNC,WSFD-109003,计费管理功能,WSFD-109003 基于业务时长的计费,激活基于业务时长的计费_74013179,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109003 基于业务时长的计费\激活基于业务时长的计费_74013179.md
UNC,WSFD-109004,计费管理功能,WSFD-109004 基于业务流量的计费,激活基于业务流量的计费_74013202,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109004 基于业务流量的计费\激活基于业务流量的计费_74013202.md
UNC,WSFD-109005,计费管理功能,WSFD-109005 支持CoA功能,激活支持CoA功能_10243675,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109005 支持CoA功能\激活支持CoA功能_10243675.md
UNC,WSFD-109006,计费管理功能,WSFD-109006 ASN漫游计费,激活ASN漫游计费_01125477,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109006 ASN漫游计费\激活ASN漫游计费_01125477.md
UNC,WSFD-109007,计费管理功能,WSFD-109007 支持事件计费,配置事件计费功能_74112321,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109007 支持事件计费\配置事件计费功能_74112321.md
UNC,WSFD-011201,计费管理功能,WSFD-011201 支持离线计费/激活离线计费,配置到CG的数据（GGSN_SGW-C_PGW-C）_95923479,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011201 支持离线计费\激活离线计费\配置到CG的数据（GGSN_SGW-C_PGW-C）_95923479.md
UNC,WSFD-011201,计费管理功能,WSFD-011201 支持离线计费/激活离线计费,配置离线_在线计费方式（GGSN_PGW-C）_95923455,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011201 支持离线计费\激活离线计费\配置离线_在线计费方式（GGSN_PGW-C）_95923455.md
UNC,WSFD-011201,计费管理功能,WSFD-011201 支持离线计费/激活离线计费,配置离线计费参数（GGSN_SGW-C_PGW-C）_95923590,True,True,True,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011201 支持离线计费\激活离线计费\配置离线计费参数（GGSN_SGW-C_PGW-C）_95923590.md
UNC,WSFD-011201,计费管理功能,WSFD-011201 支持离线计费/激活离线计费,配置离线计费参数（SGSN）_01731207,True,True,True,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011201 支持离线计费\激活离线计费\配置离线计费参数（SGSN）_01731207.md
UNC,WSFD-011201,计费管理功能,WSFD-011201 支持离线计费/激活离线计费,配置离线计费方式（SGW-C）_02167102,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011201 支持离线计费\激活离线计费\配置离线计费方式（SGW-C）_02167102.md
UNC,WSFD-011201,计费管理功能,WSFD-011201 支持离线计费/激活离线计费,配置离线计费的费率标识（GGSN_SGW-C_PGW-C）_98555879,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011201 支持离线计费\激活离线计费\配置离线计费的费率标识（GGSN_SGW-C_PGW-C）_98555879.md
UNC,WSFD-011201,计费管理功能,WSFD-011201 支持离线计费/激活离线计费,配置离线计费费率切换（GGSN_SGW-C_PGW-C）_95923434,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011201 支持离线计费\激活离线计费\配置离线计费费率切换（GGSN_SGW-C_PGW-C）_95923434.md
UNC,WSFD-011201,计费管理功能,WSFD-011201 支持离线计费/激活离线计费,配置离线计费费率切换（SGSN）_01731138,True,True,True,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011201 支持离线计费\激活离线计费\配置离线计费费率切换（SGSN）_01731138.md
UNC,WSFD-011201,计费管理功能,WSFD-011201 支持离线计费/激活离线计费,配置计费和策略接口选择（GGSN_SGW-C_PGW-C）_97906843,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011201 支持离线计费\激活离线计费\配置计费和策略接口选择（GGSN_SGW-C_PGW-C）_97906843.md
UNC,WSFD-011201,计费管理功能,WSFD-011201 支持离线计费/激活离线计费,配置计费属性CC（GGSN_SGW-C_PGW-C）_95923501,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011201 支持离线计费\激活离线计费\配置计费属性CC（GGSN_SGW-C_PGW-C）_95923501.md
UNC,WSFD-011201,计费管理功能,WSFD-011201 支持离线计费/激活离线计费,配置话单可选功能（GGSN_SGW-C_PGW-C）_95923448,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011201 支持离线计费\激活离线计费\配置话单可选功能（GGSN_SGW-C_PGW-C）_95923448.md
UNC,WSFD-011201,计费管理功能,WSFD-011201 支持离线计费/激活离线计费,配置话单可靠性保证（SGSN）_01731121,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011201 支持离线计费\激活离线计费\配置话单可靠性保证（SGSN）_01731121.md
UNC,WSFD-011201,计费管理功能,WSFD-011201 支持离线计费/激活离线计费,配置话单字段（GGSN_SGW-C_PGW-C）_95923364,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011201 支持离线计费\激活离线计费\配置话单字段（GGSN_SGW-C_PGW-C）_95923364.md
UNC,WSFD-011202,计费管理功能,WSFD-011202 支持热计费功能/WSFD-011202 支持热计费功能（适用于GGSN、SGW-C、PGW-C）,激活支持热计费功能_28072077,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011202 支持热计费功能\WSFD-011202 支持热计费功能（适用于GGSN、SGW-C、PGW-C）\激活支持热计费功能_28072077.md
UNC,WSFD-011202,计费管理功能,WSFD-011202 支持热计费功能/WSFD-011202 支持热计费功能（适用于SGSN）,激活支持热计费功能_84683735,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011202 支持热计费功能\WSFD-011202 支持热计费功能（适用于SGSN）\激活支持热计费功能_84683735.md
UNC,WSFD-011206,计费管理功能,WSFD-011206 支持融合计费/激活支持融合计费,使能融合计费功能_77691175,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011206 支持融合计费\激活支持融合计费\使能融合计费功能_77691175.md
UNC,WSFD-011206,计费管理功能,WSFD-011206 支持融合计费/激活支持融合计费,配置CHF选择方式_92091086,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011206 支持融合计费\激活支持融合计费\配置CHF选择方式_92091086.md
UNC,WSFD-011206,计费管理功能,WSFD-011206 支持融合计费/激活支持融合计费,配置N40接口的API版本和增强的功能集_31702747,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011206 支持融合计费\激活支持融合计费\配置N40接口的API版本和增强的功能集_31702747.md
UNC,WSFD-011206,计费管理功能,WSFD-011206 支持融合计费/激活支持融合计费,配置SMF与CHF交互的条件和内容_93420840,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011206 支持融合计费\激活支持融合计费\配置SMF与CHF交互的条件和内容_93420840.md
UNC,WSFD-011206,计费管理功能,WSFD-011206 支持融合计费/激活支持融合计费,配置异常返回码和异常信元动作_93260161,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011206 支持融合计费\激活支持融合计费\配置异常返回码和异常信元动作_93260161.md
UNC,WSFD-011206,计费管理功能,WSFD-011206 支持融合计费/激活支持融合计费,配置融合计费模板_93400212,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011206 支持融合计费\激活支持融合计费\配置融合计费模板_93400212.md
UNC,WSFD-011206,计费管理功能,WSFD-011206 支持融合计费/激活支持融合计费,配置融合计费费率标识_93360308,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011206 支持融合计费\激活支持融合计费\配置融合计费费率标识_93360308.md
UNC,WSFD-011206,计费管理功能,WSFD-011206 支持融合计费/激活支持融合计费,配置计费和策略模式_77825710,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011206 支持融合计费\激活支持融合计费\配置计费和策略模式_77825710.md
UNC,WSFD-011206,计费管理功能,WSFD-011206 支持融合计费/激活支持融合计费,配置计费属性CC_90776700,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011206 支持融合计费\激活支持融合计费\配置计费属性CC_90776700.md
UNC,WSFD-011206,计费管理功能,WSFD-011206 支持融合计费/激活支持融合计费,配置计费消息缓存_31702748,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011206 支持融合计费\激活支持融合计费\配置计费消息缓存_31702748.md
UNC,WSFD-011206,计费管理功能,WSFD-011206 支持融合计费/激活支持融合计费,配置费率切换_86411191,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-011206 支持融合计费\激活支持融合计费\配置费率切换_86411191.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费,配置DCC处理动作_95923447,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置DCC处理动作_95923447.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费,配置到OCS的数据(静态路由+BFD组网)_95923542,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置到OCS的数据(静态路由+BFD组网)_95923542.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费,配置在线计费模板_95923574,True,True,True,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置在线计费模板_95923574.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费,配置在线计费的费率标识_95923388,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置在线计费的费率标识_95923388.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费,配置普通在线计费实例_95923459,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置普通在线计费实例_95923459.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费,配置离线_在线计费方式（GGSN_PGW-C）_15408914,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置离线_在线计费方式（GGSN_PGW-C）_15408914.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费,配置计费和策略接口选择（GGSN_SGW-C_PGW-C）_15408913,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置计费和策略接口选择（GGSN_SGW-C_PGW-C）_15408913.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费,配置计费属性CC（GGSN_SGW-C_PGW-C）_15408915,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置计费属性CC（GGSN_SGW-C_PGW-C）_15408915.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费/配置OCS组网可靠性配置实例,配置OCS Failover功能_95923411,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置OCS组网可靠性配置实例\配置OCS Failover功能_95923411.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费/配置OCS组网可靠性配置实例,配置OCS负荷分担_95923468,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置OCS组网可靠性配置实例\配置OCS负荷分担_95923468.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费/配置OCS组网可靠性配置实例,配置基于CC+用户号段选择OCS_95923602,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置OCS组网可靠性配置实例\配置基于CC+用户号段选择OCS_95923602.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费/配置在线计费模板,配置CCR消息中携带的参数_95923469,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置在线计费模板\配置CCR消息中携带的参数_95923469.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费/配置在线计费模板,配置CCR触发场景_95923545,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置在线计费模板\配置CCR触发场景_95923545.md
UNC,WSFD-109001,计费管理功能,WSFD-109001 Gy_Diameter在线计费/激活Gy_Diameter在线计费/配置在线计费模板,配置在线计费自动回切功能_95923555,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\计费管理功能\WSFD-109001 Gy_Diameter在线计费\激活Gy_Diameter在线计费\配置在线计费模板\配置在线计费自动回切功能_95923555.md
UNC,WSFD-102001,语音功能,WSFD-102001 VoLTE基础语音业务,激活VoLTE基础语音业务（适用于MME）_64009863,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102001 VoLTE基础语音业务\激活VoLTE基础语音业务（适用于MME）_64009863.md
UNC,WSFD-102001,语音功能,WSFD-102001 VoLTE基础语音业务,激活VoLTE基础语音业务（适用于SGW-C_PGW-C）_67930995,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102001 VoLTE基础语音业务\激活VoLTE基础语音业务（适用于SGW-C_PGW-C）_67930995.md
UNC,WSFD-102001,语音功能,WSFD-102001 VoLTE基础语音业务,配置与P-CSCF的对接数据（适用于SGW-C_PGW-C）_74289879,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102001 VoLTE基础语音业务\配置与P-CSCF的对接数据（适用于SGW-C_PGW-C）_74289879.md
UNC,WSFD-102003,语音功能,WSFD-102003 SRVCC,激活SRVCC特性（适用于MME）_64009868,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102003 SRVCC\激活SRVCC特性（适用于MME）_64009868.md
UNC,WSFD-102003,语音功能,WSFD-102003 SRVCC,激活SRVCC特性（适用于SGW-C_PGW-C）_30364774,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102003 SRVCC\激活SRVCC特性（适用于SGW-C_PGW-C）_30364774.md
UNC,WSFD-102004,语音功能,WSFD-102004 基于VoLTE的优先语音服务,激活基于VoLTE的优先语音服务（适用于MME）_68230386,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102004 基于VoLTE的优先语音服务\激活基于VoLTE的优先语音服务（适用于MME）_68230386.md
UNC,WSFD-102004,语音功能,WSFD-102004 基于VoLTE的优先语音服务,激活基于VoLTE的优先语音服务（适用于SGW-C_PGW-C）_51416105,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102004 基于VoLTE的优先语音服务\激活基于VoLTE的优先语音服务（适用于SGW-C_PGW-C）_51416105.md
UNC,WSFD-102005,语音功能,WSFD-102005 基于VoLTE的信令最短路径优选,激活基于VoLTE的信令最短路径优选_70014687,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102005 基于VoLTE的信令最短路径优选\激活基于VoLTE的信令最短路径优选_70014687.md
UNC,WSFD-102101,语音功能,WSFD-102101 VoLTE紧急呼叫,激活VoLTE紧急呼叫（适用于MME）_70014693,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102101 VoLTE紧急呼叫\激活VoLTE紧急呼叫（适用于MME）_70014693.md
UNC,WSFD-102101,语音功能,WSFD-102101 VoLTE紧急呼叫,激活VoLTE紧急呼叫（适用于SGW-C_PGW-C）_30394882,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102101 VoLTE紧急呼叫\激活VoLTE紧急呼叫（适用于SGW-C_PGW-C）_30394882.md
